OBJECTID,Sample_Date,Lat_deg_,Long_deg_,Pieces_KM2,Normalized
2620,2002-12-20,16.2,-73.6,0,0
2621,2007-11-30,16.2,-65.93,0,0
2622,2000-11-09,16.21,-62.18,491,0
2634,2001-12-11,16.26,-67.54,0,0
2637,2008-12-05,16.27,-73.55,0,0
2639,2003-12-06,16.28,-160.37,4320,0
2640,2004-04-22,16.28,-160.37,1080,0
2641,2012-07-10,16.28,-160.37,13799,0
2642,2012-10-31,16.28,-160.37,579882,0
2643,2002-03-18,16.29,-151.6,1080,0
2647,2004-04-18,16.3,-85.9,0,0
2648,2007-12-03,16.3,-71.58,822,0
2649,2008-12-07,16.3,-77.18,460,0
2652,2008-12-03,16.32,-69.31,629,0
2658,2001-11-01,16.33,-99.24,5400,0
2659,2007-12-03,16.33,-70.9,0,0
2660,2003-12-04,16.34,-62.91,0,0
2661,2008-12-07,16.34,-76.54,0,0
2665,2003-12-03,16.35,-63.31,0,0
2666,2008-12-03,16.35,-70.37,0,0
2668,2003-12-05,16.36,-159.94,19438,0
2669,2004-04-22,16.36,-159.94,0,0
2670,2012-07-10,16.36,-159.94,1403,0
2671,2012-10-31,16.36,-159.94,1085124,0
2673,2002-12-03,16.37,-65.01,0,0
2674,2003-03-06,16.37,-85.58,0,0
2675,2006-04-16,16.38,-84.74,0,0
2676,2002-04-16,16.39,-169.05,0,0
2677,2002-11-05,16.39,-57.85,0,0
2678,2003-03-03,16.39,-84.34,0,0
2679,2006-04-16,16.39,-84.75,0,0
2680,2007-12-14,16.39,-86.26,1839,0
2685,2000-12-01,16.41,-65.4,0,0
2686,2000-12-25,16.41,-84.65,540,0
2687,2000-12-25,16.41,-84.65,2160,0
2688,2001-11-30,16.41,-62.08,2794,0
2689,2006-04-15,16.41,-83.37,0,0
2690,2007-11-29,16.41,-65.1,0,0
2691,2008-12-05,16.41,-74.33,533,0
2692,2006-04-15,16.42,-83.38,0,0
2693,2007-11-12,16.42,-61.31,0,0
2697,2000-03-08,16.43,-84.47,13499,0
2701,2003-03-05,16.44,-83.03,0,0
2704,2002-12-18,16.45,-71.33,0,0
2708,2001-03-06,16.47,-86,0,0
2709,2003-04-18,16.47,-84.78,953,0
2712,2008-12-08,16.48,-78.6,0,0
2718,2002-04-21,16.5,-85.99,0,0
2720,2001-12-12,16.51,-69.6,450,0
2727,2000-12-20,16.53,-76.7,0,0
2728,2000-12-24,16.53,-82.99,0,0
2729,2001-03-11,16.54,-86.05,1620,0
2730,2003-04-18,16.54,-84.2,675,0
2732,2000-05-15,16.55,-65.69,1620,0
2733,2002-12-04,16.55,-64.71,0,0
2734,2003-03-05,16.55,-82.03,540,0
2745,2000-12-24,16.58,-83.22,5400,0
2746,2004-12-12,16.58,-70.77,900,0
2747,2007-12-04,16.58,-72.8,5847,0
2753,2005-04-26,16.61,-61.76,0,0
2759,2003-05-14,16.62,-157.58,0,0
2765,2004-04-16,16.63,-83.56,0,0
2766,2006-04-14,16.63,-81.39,3287,0
2768,2003-03-11,16.64,-85.93,0,0
2769,2005-11-01,16.64,-59.07,1404,0
2770,2006-04-14,16.64,-81.41,0,0
2775,2005-11-01,16.66,-59.06,448,0
2781,2000-12-23,16.67,-82.49,1620,0
2782,2001-11-01,16.67,-59.43,540,0
2783,2001-11-30,16.67,-62.58,7199,0
2784,2007-12-13,16.67,-85.41,2841,0
2793,2002-11-05,16.68,-57.8,0,0
2794,2005-11-01,16.68,-59.05,1138,0
2795,2005-11-01,16.68,-59.05,1014,0
2796,2006-04-14,16.68,-82.41,4909,0
2797,2007-11-29,16.68,-64.27,0,0
2799,2001-03-02,16.7,-80.39,0,0
2801,2000-03-05,16.71,-80.47,1620,0
2805,2000-03-05,16.73,-81.21,0,0
2806,2004-03-06,16.73,-69.02,0,0
2807,2006-04-12,16.73,-77.91,1080,0
2808,2006-04-12,16.73,-77.93,3240,0
2812,2000-12-01,16.74,-65.23,1620,0
2813,2007-04-28,16.74,-62.3,0,0
2814,2007-12-19,16.74,-85.68,518,0
2820,2006-03-01,16.75,-83.7,3695,0
2821,2007-04-27,16.75,-62.09,0,0
2822,2000-03-05,16.76,-81.93,8099,0
2823,2006-04-12,16.76,-78.27,540,0
2826,2001-03-02,16.77,-81.14,0,0
2830,2000-12-21,16.79,-76.84,0,0
2834,2003-04-17,16.8,-82.28,25918,0
2835,2004-03-09,16.8,-75.32,1080,0
2836,2004-12-17,16.8,-74.29,2314,0
2837,2000-11-05,16.81,-60.17,2700,0
2838,2002-04-24,16.81,-86.02,0,0
2839,2003-03-04,16.81,-81.25,1080,0
2840,2007-12-05,16.81,-74.92,45882,0
2842,2000-12-22,16.82,-81.21,0,0
2843,2002-12-20,16.82,-74.13,0,0
2851,2001-03-06,16.83,-85.34,0,0
2852,2002-12-13,16.83,-116.12,0,0
2853,2008-12-06,16.83,-75.83,0,0
2861,2001-03-01,16.86,-80.17,2700,0
2862,2004-12-16,16.86,-73.25,0,0
2865,2000-03-03,16.87,-78.6,2700,0
2866,2000-12-22,16.87,-77.07,0,0
2867,2004-11-03,16.87,-60.33,0,0
2868,2005-04-26,16.87,-61.36,0,0
2870,2003-12-05,16.88,-159.15,34017,0
2871,2012-07-09,16.88,-159.15,7422,0
2872,2012-10-30,16.88,-159.15,1415361,0
2874,2000-12-21,16.89,-76.7,0,0
2875,2000-12-22,16.89,-76.98,0,0
2876,2007-11-27,16.89,-63.88,0,0
2878,2007-12-05,16.92,-75.54,0,0
2880,2000-12-22,16.93,-77.19,540,0
2881,2001-03-03,16.95,-82.05,540,0
2882,2001-03-03,16.95,-83.16,0,0
2883,2006-04-11,16.95,-77.34,11879,0
2885,2001-12-12,16.96,-70.33,0,0
2890,2000-11-08,16.97,-61.91,5940,0
2891,2003-12-02,16.97,-63.87,3000,0
2892,2007-10-30,16.97,-58.55,773,0
2899,2001-04-23,16.98,-61.87,540,0
2900,2003-12-02,16.98,-63.7,1620,0
2901,2007-10-30,16.98,-58.53,0,0
2902,2007-11-28,16.98,-63.48,0,0
2909,2000-04-28,17,-60.76,0,0
2910,2000-12-21,17,-75.54,540,0
2911,2001-02-28,17,-78.15,0,0
2912,2003-03-04,17,-80.39,540,0
2913,2006-12-05,17,-62.61,540,0
2914,2006-12-06,17,-65.25,2700,0
2916,2000-12-21,17.01,-76.54,0,0
2926,2000-03-04,17.02,-79.91,540,0
2927,2004-12-12,17.02,-71.52,0,0
2933,2001-03-01,17.03,-79.66,0,0
2934,2001-11-01,17.04,-101.36,0,0
2935,2006-03-08,17.04,-86.24,11574,0
2939,2002-11-04,17.05,-57.73,1080,0
2940,2007-12-06,17.06,-76.08,0,0
2947,2007-11-27,17.08,-63.98,0,0
2948,2006-02-28,17.09,-80.34,0,0
2949,2003-04-23,17.1,-85.95,1080,0
2950,2006-04-11,17.11,-77.35,2700,0
2951,2006-04-11,17.11,-77.03,675,0
2956,2000-03-02,17.13,-76.7,0,0
2957,2004-12-18,17.13,-74.75,0,0
2962,2000-12-21,17.16,-76.39,0,0
2963,2001-04-25,17.16,-62.73,0,0
2970,2001-02-28,17.17,-79.1,3780,0
2971,2001-11-29,17.17,-63.07,15300,0
2972,2004-03-09,17.19,-76.15,0,0
2976,2006-02-27,17.2,-79.51,14579,0
2977,2007-12-08,17.2,-76.87,26085,0
2979,2007-12-13,17.21,-84.32,2504,0
2983,2007-12-08,17.22,-77.6,2370,0
2988,2002-04-03,17.23,-157.24,1714,0
2989,2000-12-12,17.24,-74.22,0,0
2990,2000-12-12,17.24,-74.22,1012,0
2991,2001-02-27,17.24,-77.53,1080,0
2992,2003-03-03,17.24,-79.34,0,0
2995,2001-10-31,17.25,-102.62,4320,0
2996,2002-04-20,17.25,-85.62,2699,0
2997,2000-12-01,17.26,-65.12,0,0
2998,2001-02-28,17.26,-78.5,0,0
2999,2007-12-09,17.26,-79.08,0,0
3004,2006-04-10,17.27,-76.75,8099,0
3013,2008-11-08,17.29,-59.34,399,0
3021,2003-12-26,17.3,-74.98,771,0
3026,2000-03-03,17.33,-77.64,540,0
3027,2001-12-14,17.34,-73.36,0,0
3028,2002-11-21,17.34,-63.76,0,0
3039,2002-11-21,17.36,-63.8,0,0
3043,2000-12-01,17.37,-65.1,1350,0
3044,2006-02-27,17.37,-79.04,7777,0
3048,2006-12-07,17.38,-66.73,600,0
3050,2004-04-16,17.39,-82.7,0,0
3051,2004-11-29,17.39,-64.99,982,0
3054,2006-12-07,17.4,-66.73,0,0
3059,2002-11-20,17.42,-63.72,0,0
3066,2001-10-31,17.45,-104.23,0,0
3067,2003-04-15,17.45,-78.91,0,0
3068,2008-12-01,17.45,-66.12,0,0
3069,2001-02-26,17.46,-77.06,1620,0
3070,2002-11-21,17.46,-63.8,0,0
3071,2003-03-11,17.46,-85.87,1080,0
3072,2003-12-28,17.46,-79.08,491,0
3076,2000-12-21,17.47,-79.6,1620,0
3077,2002-04-18,17.47,-170.01,923,0
3078,2007-12-08,17.47,-79.32,435,0
3079,2007-11-29,17.48,-63.72,0,0
3082,2005-11-17,17.5,-62.31,670,0
3083,2001-11-28,17.51,-63.67,2700,0
3087,2003-12-28,17.52,-78.16,1800,0
3088,2000-12-23,17.53,-77.98,540,0
3089,2007-04-24,17.54,-61.23,2175,0
3090,2007-12-09,17.54,-79.76,2596,0
3092,2003-12-04,17.55,-158.31,12419,0
3093,2004-04-21,17.55,-158.31,600,0
3094,2007-12-19,17.55,-84.7,0,0
3095,2012-07-09,17.55,-158.31,60749,0
3096,2012-10-30,17.55,-158.31,271392,0
3097,2004-12-13,17.56,-72.2,0,0
3098,2004-12-18,17.56,-75.34,2160,0
3107,2001-12-15,17.57,-74.14,450,0
3114,2003-12-26,17.58,-75.42,470,0
3116,2001-11-17,17.6,-63.32,2700,0
3117,2003-12-27,17.6,-77.23,1080,0
3118,2006-11-30,17.6,-62.73,2024,0
3119,2006-11-30,17.6,-62.71,0,0
3120,2003-12-27,17.61,-76.39,36254,0
3125,2004-03-12,17.63,-78.29,1259,0
3126,2001-11-17,17.64,-63.45,1620,0
3127,2002-12-13,17.64,-115.08,535,0
3132,2000-05-03,17.65,-62.55,540,0
3133,2002-04-25,17.66,-86,5940,0
3141,2005-04-28,17.67,-62.92,0,0
3145,2003-02-15,17.68,-155.1,540,0
3146,2007-12-10,17.68,-80.64,2311,0
3147,2007-10-29,17.69,-58.38,3238,0
3153,2005-04-25,17.72,-61,1200,0
3157,2002-04-25,17.74,-86.02,1080,0
3159,2007-11-12,17.76,-62.65,393,0
3164,2000-05-16,17.77,-67.08,1800,0
3165,2000-05-16,17.77,-67.08,3600,0
3166,2001-10-30,17.77,-105.74,540,0
3168,2001-10-31,17.78,-59.51,1661,0
3169,2001-02-26,17.79,-76.27,540,0
3170,2001-03-11,17.79,-85.87,540,0
3171,2003-12-01,17.79,-64.39,0,0
3172,2004-12-13,17.79,-72.33,0,0
3176,2000-11-30,17.8,-64.98,1620,0
3177,2000-04-27,17.81,-60.77,0,0
3178,2004-12-16,17.81,-72.14,4320,0
3179,2005-10-31,17.81,-58.63,0,0
3180,2001-04-22,17.82,-61.39,0,0
3183,2001-12-15,17.83,-74.96,4050,0
3184,2006-11-29,17.83,-62.99,3240,0
3185,2001-02-25,17.84,-76.07,1620,0
3186,2000-11-05,17.86,-59.49,2160,0
3187,2007-11-26,17.86,-64.31,0,0
3190,2000-11-04,17.87,-60.43,0,0
3193,2006-04-09,17.88,-76.13,8639,0
3194,2006-04-09,17.88,-76.13,1080,0
3197,2002-12-22,17.91,-75.85,600,0
3198,2006-11-27,17.91,-63.18,2160,0
3202,2004-04-07,17.93,-75.94,0,0
3204,2002-04-19,17.95,-84.13,569,0
3210,2007-11-14,17.97,-63.15,0,0
3215,2000-05-04,17.99,-63.17,0,0
3216,2002-12-21,17.99,-74.39,3569,0
3218,2002-04-03,18.01,-156.72,2722,0
3224,2006-02-25,18.02,-75.41,1543,0
3226,2002-04-19,18.03,-85.26,1080,0
3227,2000-12-21,18.04,-78.86,7559,0
3228,2000-12-21,18.04,-78.86,2700,0
3229,2007-12-12,18.05,-83.68,0,0
3230,2007-11-26,18.06,-64.54,0,0
3231,2006-12-07,18.07,-67.54,1080,0
3236,2008-11-08,18.08,-58.88,710,0
3237,2002-04-19,18.1,-83.08,2880,0
3238,2003-12-01,18.12,-64.89,0,0
3239,2004-12-18,18.13,-75.37,0,0
3240,2006-10-31,18.13,-61.15,540,0
3241,2000-12-12,18.14,-74.58,540,0
3244,2002-12-21,18.15,-74.59,4234,0
3246,2001-10-30,18.18,-105.82,540,0
3247,2002-04-18,18.18,-81.92,0,0
3249,2003-11-03,18.22,-57.63,540,0
3254,2000-12-23,18.25,-78.69,1080,0
3261,2007-10-29,18.28,-58.25,558,0
3262,2003-11-20,18.29,-64.06,1080,0
3263,2007-10-29,18.29,-58.23,0,0
3267,2008-04-17,18.33,-75.02,1200,0
3270,2001-05-01,18.34,-64.09,540,0
3271,2007-12-11,18.34,-82.47,0,0
3278,2005-04-28,18.37,-64.13,0,0
3280,2006-04-09,18.38,-76.12,1080,0
3281,2002-04-17,18.39,-80.19,2700,0
3282,2002-04-17,18.39,-81.18,0,0
3283,2006-04-08,18.4,-76.38,0,0
3284,2007-11-15,18.4,-64.15,0,0
3285,2005-05-09,18.42,-64.35,0,0
3288,2006-04-09,18.43,-76.23,0,0
3289,2000-03-01,18.44,-75.76,2160,0
3293,2000-05-17,18.45,-67.76,1799,0
3294,2001-03-07,18.45,-76.28,466,0
3295,2001-12-16,18.45,-76.21,1473,0
3296,2003-12-04,18.46,-157.58,0,0
3297,2004-04-20,18.46,-157.58,1080,0
3298,2012-07-08,18.46,-157.58,199859,0
3299,2012-10-30,18.46,-157.58,568786,0
3301,2000-12-13,18.47,-75.09,6075,0
3302,2000-12-13,18.47,-75.09,1620,0
3303,2001-02-25,18.47,-76.03,5400,0
3305,2002-04-16,18.48,-79.16,772,0
3306,2006-12-18,18.48,-75.82,0,0
3310,2001-03-06,18.5,-75.95,7019,0
3311,2008-12-10,18.5,-79.88,496,0
3312,2004-11-02,18.52,-59.56,0,0
3316,2004-04-15,18.53,-80.8,0,0
3317,2002-04-18,18.54,-170.6,1080,0
3319,2008-04-22,18.55,-77.46,540,0
3322,2003-02-28,18.57,-76.82,3780,0
3323,2005-04-24,18.57,-60.82,1620,0
3324,2006-12-18,18.57,-75.24,540,0
3327,2002-12-24,18.58,-77.35,6513,0
3328,2007-12-11,18.58,-83.39,1176,0
3329,2000-12-23,18.59,-78.87,3240,0
3330,2001-05-12,18.6,-64.94,568,0
3334,2001-10-31,18.63,-59.64,2700,0
3335,2003-12-01,18.64,-64.56,540,0
3336,2004-03-05,18.64,-68.26,0,0
3337,2001-03-07,18.65,-76.93,0,0
3339,2002-12-12,18.66,-114.51,0,0
3340,2007-05-12,18.66,-64.96,0,0
3343,2004-04-12,18.68,-76.92,3240,0
3344,2007-03-08,18.68,-75.12,0,0
3345,2007-05-12,18.68,-64.96,765,0
3347,2000-12-20,18.69,-78.41,0,0
3351,2006-12-08,18.7,-67.76,432,0
3352,2007-03-08,18.7,-75.56,43243,0
3356,2001-05-02,18.72,-64.64,540,0
3357,2000-03-12,18.73,-75.51,0,0
3358,2001-03-06,18.73,-75.58,0,0
3359,2005-10-31,18.73,-58.33,1908,0
3360,2006-04-04,18.73,-75.37,0,0
3361,2007-03-13,18.74,-77.39,0,0
3364,2001-03-05,18.75,-74.7,2700,0
3365,2001-03-08,18.76,-77.48,1800,0
3366,2002-04-16,18.76,-78.17,0,0
3367,2003-04-13,18.76,-77.02,97192,0
3368,2005-05-09,18.76,-63.83,491,0
3369,2000-03-12,18.77,-76.27,2667,0
3370,2003-04-14,18.77,-77.93,0,0
3371,2005-04-24,18.77,-60.59,6171,0
3372,2000-12-20,18.78,-77.71,28348,0
3373,2000-12-20,18.78,-77.71,13499,0
3374,2002-04-16,18.78,-77.82,3240,0
3379,2007-12-19,18.8,-84.9,2020,0
3380,2008-04-23,18.8,-77.96,1157,0
3384,2003-05-13,18.83,-156.55,0,0
3385,2005-05-10,18.84,-63.62,13113,0
3386,2007-04-23,18.84,-60.37,1525,0
3387,2007-03-13,18.86,-79.4,0,0
3389,2003-03-03,18.89,-79.21,2700,0
3390,2000-03-11,18.9,-75.02,540,0
3391,2003-03-01,18.9,-77.17,0,0
3392,2000-05-18,18.91,-68.24,540,0
3393,2000-05-18,18.91,-68.24,10799,0
3394,2007-03-08,18.92,-75.96,5405,0
3396,2002-03-08,18.93,-76.75,2160,0
3397,2005-03-09,18.94,-75.84,2160,0
3400,2003-02-14,18.95,-156.27,600,0
3401,2005-03-09,18.95,-75.78,1620,0
3402,2005-03-09,18.95,-75.81,6479,0
3403,2000-12-19,18.96,-76.96,3240,0
3404,2008-04-24,18.96,-78.46,8999,0
3407,2001-03-12,18.97,-85.53,2250,0
3408,2007-10-28,18.97,-58.03,1744,0
3409,2012-06-30,18.97,-143.47,4354,0
3410,2012-10-26,18.97,-143.47,47846,0
3413,2002-03-07,18.98,-74.99,12419,0
3414,2005-03-08,18.98,-75.08,3000,0
3415,2002-04-15,18.99,-76.67,540,0
3416,2005-03-08,18.99,-75.11,3240,0
3417,2005-03-08,18.99,-75.14,4050,0
3419,2000-11-04,19.01,-58.68,0,0
3420,2002-03-08,19.01,-77.9,1620,0
3421,2005-03-09,19.01,-75.52,1543,0
3423,2005-03-08,19.02,-75.31,0,0
3425,2001-12-17,19.03,-77.84,0,0
3426,2002-03-06,19.03,-74.49,675,0
3427,2008-12-10,19.03,-80.42,364,0
3429,2000-03-13,19.04,-76.93,0,0
3430,2001-03-08,19.04,-78.39,2160,0
3431,2008-04-17,19.04,-74.55,1989,0
3432,2006-02-24,19.05,-74,6173,0
3433,2001-05-13,19.06,-65.01,720,0
3434,2001-05-13,19.06,-65.01,0,0
3436,2000-03-13,19.09,-77.96,3780,0
3437,2002-04-02,19.09,-156.24,5343,0
3438,2008-04-24,19.09,-79.22,2700,0
3439,2000-03-11,19.1,-74.37,5000,0
3440,2000-12-19,19.11,-76.56,0,0
3441,2000-12-19,19.11,-76.56,1620,0
3442,2003-11-03,19.11,-57.61,4723,0
3443,2000-11-04,19.12,-59.73,0,0
3444,2001-10-29,19.12,-106.06,540,0
3446,2003-03-01,19.13,-77.69,0,0
3447,2003-04-28,19.13,-154.67,0,0
3448,2000-03-04,19.15,-69.56,0,0
3449,2000-03-13,19.15,-77.31,0,0
3450,2003-04-28,19.15,-154.81,0,0
3451,2006-10-30,19.16,-60.71,900,0
3453,2002-04-18,19.17,-171.16,0,0
3454,2006-12-08,19.18,-68.49,3780,0
3455,2006-12-12,19.18,-69.09,2700,0
3456,2008-12-13,19.19,-84.56,2144,0
3457,2000-04-26,19.2,-60.69,0,0
3458,2003-04-28,19.2,-154.86,0,0
3459,2004-03-04,19.21,-69.09,1080,0
3464,2003-04-08,19.23,-74.48,1246,0
3465,2003-04-28,19.23,-155,29158,0
3466,2003-12-03,19.24,-156.55,4860,0
3467,2004-04-20,19.24,-156.55,8099,0
3468,2012-07-01,19.24,-143.41,113081,0
3469,2012-07-08,19.24,-156.55,15546,0
3470,2012-10-26,19.24,-143.41,77938,0
3471,2012-10-30,19.24,-156.55,956211,0
3472,2001-04-21,19.25,-61.03,3240,0
3473,2008-04-11,19.25,-68.91,0,0
3474,2002-03-08,19.26,-78.73,9719,0
3478,2005-03-03,19.28,-69.09,0,0
3479,2006-12-25,19.28,-80.55,0,0
3482,2008-12-11,19.3,-80.7,399,0
3483,2005-04-24,19.31,-59.94,5400,0
3484,2006-12-17,19.31,-74.63,4723,0
3486,2002-03-06,19.32,-73.86,3085,0
3487,2000-03-08,19.33,-69.16,7019,0
3488,2003-03-02,19.33,-79.14,0,0
3490,2006-12-09,19.35,-68.92,450,0
3491,2003-02-13,19.36,-156.38,600,0
3493,2001-03-05,19.38,-74.09,0,0
3494,2002-11-04,19.38,-57.75,900,0
3495,2000-03-11,19.39,-74.05,0,0
3497,2005-03-08,19.4,-73.99,2160,0
3499,2003-11-18,19.43,-145.47,9179,0
3500,2004-03-04,19.43,-69.12,3857,0
3501,2004-04-09,19.43,-145.47,0,0
3502,2007-05-12,19.43,-64.95,0,0
3503,2012-07-02,19.43,-145.47,63737,0
3504,2012-10-27,19.43,-145.47,85085,0
3506,2000-03-03,19.44,-69.28,0,0
3507,2002-12-26,19.45,-80.55,0,0
3508,2008-04-25,19.46,-80.24,0,0
3509,2003-02-12,19.47,-156.98,469,0
3510,2000-03-14,19.48,-78.87,540,0
3511,2007-10-28,19.49,-57.91,814,0
3513,2005-05-10,19.5,-63.76,12419,0
3514,2007-10-28,19.5,-57.91,0,0
3515,2003-02-13,19.51,-156.49,3446,0
3516,2004-04-07,19.51,-144.23,600,0
3517,2012-07-01,19.51,-144.23,112033,0
3518,2012-10-26,19.51,-144.23,16293,0
3520,2001-10-30,19.52,-59.62,3240,0
3524,2000-02-28,19.55,-68.34,0,0
3525,2000-03-14,19.55,-79.18,0,0
3526,2000-03-11,19.57,-73.96,0,0
3528,2004-04-13,19.58,-78.68,4200,0
3529,2001-03-09,19.59,-79.14,4050,0
3532,2002-04-02,19.62,-157,3740,0
3533,2012-07-02,19.62,-146.5,92411,0
3534,2012-10-27,19.62,-146.5,195727,0
3535,2000-02-26,19.66,-73.75,3240,0
3536,2003-02-12,19.66,-157.2,2812,0
3541,2000-02-28,19.71,-69.16,7559,0
3542,2000-03-02,19.71,-69.69,13195,0
3543,2001-12-18,19.71,-79.09,3240,0
3544,2002-03-03,19.72,-69.39,26458,0
3545,2001-03-09,19.73,-79.26,771,0
3546,2012-07-02,19.73,-146.63,55109,0
3547,2012-10-27,19.73,-146.63,120300,0
3548,2005-03-05,19.74,-69.53,9719,0
3549,2004-04-14,19.75,-79.29,4320,0
3550,2005-04-23,19.76,-59.79,1620,0
3552,2006-12-13,19.77,-69.48,540,0
3553,2007-03-15,19.77,-81.06,0,0
3554,2002-03-03,19.79,-70.21,540,0
3556,2003-05-12,19.8,-156.16,0,0
3557,2003-11-15,19.8,-143.03,1080,0
3558,2012-06-29,19.8,-143.03,7263,0
3559,2012-10-26,19.8,-143.03,52492,0
3560,2002-04-19,19.81,-171.91,557,0
3562,2001-02-20,19.82,-74.67,540,0
3563,2002-03-09,19.82,-79.6,900,0
3564,2008-04-25,19.82,-81.07,2004,0
3565,2002-11-13,19.83,-109.7,0,0
3566,2000-04-26,19.85,-60.53,11339,0
3567,2002-12-12,19.85,-113.05,0,0
3568,2003-03-02,19.85,-78.88,3780,0
3569,2002-03-20,19.86,-154.98,1080,0
3576,2000-03-09,19.88,-69.96,4860,0
3577,2005-03-01,19.88,-69.13,19978,0
3578,2005-03-01,19.89,-70.1,2160,0
3579,2000-05-19,19.91,-69.14,7199,0
3580,2005-10-31,19.93,-58.03,0,0
3581,2008-04-25,19.93,-81.81,0,0
3582,2001-02-26,19.94,-69.75,2571,0
3583,2000-03-09,19.95,-70.76,4320,0
3584,2003-12-02,19.95,-156.16,2160,0
3585,2006-12-16,19.95,-73.58,0,0
3586,2012-07-07,19.95,-156.16,65069,0
3587,2012-10-30,19.95,-156.16,128620,0
3588,2012-07-03,19.96,-146.64,99623,0
3589,2012-10-27,19.96,-146.64,97180,0
3596,2005-02-25,19.98,-70.59,16799,0
3597,2006-12-16,19.98,-73,2700,0
3598,2007-03-15,19.98,-81.3,0,0
3605,2000-03-02,20.01,-69.94,1963,0
3606,2001-03-12,20.01,-85.08,3780,0
3609,2000-05-20,20.02,-70.32,491,0
3610,2000-05-20,20.02,-70.32,0,0
3611,2000-11-03,20.02,-59.28,1963,0
3612,2005-03-05,20.02,-69.85,16199,0
3613,2001-02-20,20.03,-73.75,0,0
3614,2005-05-11,20.03,-64,6299,0
3615,2006-10-30,20.03,-60.45,0,0
3616,2007-03-02,20.03,-69.18,0,0
3617,2008-04-16,20.05,-73.52,838,0
3618,2006-12-15,20.07,-72.4,450,0
3619,2007-10-27,20.07,-57.93,900,0
3620,2000-02-27,20.08,-68.15,1080,0
3621,2007-03-03,20.11,-70.09,0,0
3622,2006-12-13,20.12,-69.95,3780,0
3625,2001-03-04,20.14,-73.2,0,0
3626,2003-11-21,20.14,-148.94,1080,0
3627,2012-07-04,20.14,-148.94,25446,0
3628,2012-10-28,20.14,-148.94,267554,0
3630,2001-02-22,20.15,-68.87,1080,0
3631,2007-04-22,20.15,-59.65,1080,0
3632,2012-07-04,20.15,-147.77,116797,0
3633,2012-10-27,20.15,-147.77,45356,0
3635,2001-03-04,20.17,-73.56,3374,0
3636,2002-02-26,20.17,-67.97,31857,0
3637,2007-03-16,20.17,-81.79,540,0
3642,2008-04-14,20.18,-70.07,1620,0
3643,2005-03-06,20.19,-70.83,0,0
3645,2001-12-18,20.21,-79.82,0,0
3650,2004-11-01,20.22,-58.76,1080,0
3652,2001-03-02,20.23,-71.02,1800,0
3653,2001-03-02,20.24,-71.71,9719,0
3654,2002-04-01,20.24,-157.38,7714,0
3655,2008-04-10,20.24,-68.52,0,0
3656,2005-04-22,20.27,-59.4,5400,0
3657,2006-12-14,20.27,-70.46,0,0
3658,2007-05-13,20.27,-64.99,4320,0
3659,2012-07-06,20.27,-156.47,4635,0
3660,2012-10-30,20.27,-156.47,326004,0
3661,2007-05-13,20.28,-64.97,1754,0
3662,2002-11-03,20.29,-57.26,540,0
3663,2005-03-06,20.29,-71.48,0,0
3664,2008-04-16,20.31,-72.45,2094,0
3665,2002-03-05,20.33,-72.71,540,0
3666,2007-03-05,20.33,-71.01,0,0
3671,2003-11-21,20.35,-154.67,1620,0
3672,2012-10-28,20.35,-154.67,275650,0
3673,2008-04-15,20.36,-71.01,386,0
3677,2001-03-03,20.39,-72.69,6479,0
3680,2003-05-10,20.4,-156.47,0,0
3681,2006-12-15,20.4,-72.23,13499,0
3682,2001-10-30,20.41,-59.59,1800,0
3684,2001-03-01,20.42,-70.15,491,0
3688,2005-05-11,20.48,-64.24,12959,0
3689,2003-02-12,20.49,-157.42,0,0
3690,2003-04-06,20.51,-73.69,0,0
3691,2000-02-24,20.53,-73.81,540,0
3692,2001-03-03,20.53,-73.21,6479,0
3693,2001-05-14,20.53,-65.44,1800,0
3694,2001-05-14,20.53,-65.44,3600,0
3695,2007-02-23,20.55,-69.09,1800,0
3699,2002-03-04,20.57,-71.68,0,0
3700,2002-03-21,20.57,-155.54,540,0
3701,2003-11-23,20.57,-154.86,0,0
3702,2004-04-19,20.57,-154.86,4154,0
3703,2012-07-06,20.57,-154.86,32553,0
3704,2012-10-29,20.57,-154.86,363021,0
3710,2000-05-21,20.59,-72,7559,0
3711,2000-05-21,20.59,-72,2160,0
3713,2004-04-14,20.6,-154.81,2880,0
3714,2012-07-05,20.6,-154.81,11720,0
3715,2012-10-28,20.6,-154.81,1181602,0
3716,2000-02-24,20.61,-73.82,540,0
3717,2004-04-19,20.61,-155,2314,0
3718,2007-03-06,20.61,-73.42,2945,0
3719,2012-07-06,20.61,-155,117270,0
3720,2012-10-29,20.61,-155,663457,0
3724,2006-12-13,20.63,-70.57,491,0
3725,2001-02-19,20.64,-73.66,0,0
3727,2000-05-22,20.67,-73.29,1200,0
3728,2000-05-22,20.67,-73.29,1800,0
3729,2005-04-22,20.67,-59.49,3780,0
3730,2007-03-04,20.67,-70.06,1800,0
3733,2007-05-13,20.68,-65.07,19740,0
3734,2002-12-11,20.69,-111.76,0,0
3735,2008-03-06,20.69,-71.08,1730,0
3737,2005-10-30,20.7,-57.72,1127,0
3742,2000-03-01,20.73,-69.88,798,0
3743,2007-03-06,20.73,-72.41,0,0
3745,2008-11-06,20.77,-58.64,0,0
3746,2001-04-21,20.79,-60.83,0,0
3747,2006-04-03,20.79,-73.86,4320,0
3749,2006-04-03,20.81,-73.86,540,0
