,OBJECTID,Sample_Date,Lat_deg_,Long_deg_,Pieces_KM2,Normalized,Country,Year
497,734,2005-12-03,23.35,-144.31,0,0,,2005
498,735,2006-05-22,23.35,-144.31,0,0,,2006
499,736,2007-02-16,23.35,-144.31,0,0,,2007
500,737,2007-08-09,23.35,-144.31,0,0,,2007
501,738,2008-04-18,23.35,-144.31,0,0,,2008
502,739,2008-10-16,23.35,-144.31,0,0,,2008
503,740,2008-12-28,23.35,-144.31,0,0,,2008
504,741,2009-05-19,23.35,-144.31,0,0,,2009
505,742,2009-10-26,23.35,-144.31,0,0,,2009
506,743,2010-10-12,23.35,-144.31,0,0,,2010
507,744,2011-02-22,23.35,-144.31,0,0,,2011
508,745,2011-05-26,23.35,-144.31,0,0,,2011
509,746,2011-10-16,23.35,-144.31,0,0,,2011
510,747,2012-01-05,23.35,-144.31,0,0,,2012
511,748,2012-05-26,23.35,-144.31,0,0,,2012
512,749,2003-11-12,24.03,-138.44,0,0,,2003
513,750,2004-04-01,24.03,-138.44,0,0,,2004
514,751,2004-10-27,24.03,-138.44,0,0,,2004
515,752,2005-02-21,24.03,-138.44,0,0,,2005
516,753,2005-07-13,24.03,-138.44,0,0,,2005
517,754,2005-12-12,24.03,-138.44,0,0,,2005
518,755,2006-07-09,24.03,-138.44,0,0,,2006
519,756,2007-02-27,24.03,-138.44,0,0,,2007
520,757,2007-10-19,24.03,-138.44,0,0,,2007
521,758,2008-05-16,24.03,-138.44,0,0,,2008
522,759,2008-10-23,24.03,-138.44,0,0,,2008
523,760,2009-02-18,24.03,-138.44,0,0,,2009
524,761,2009-05-31,24.03,-138.44,0,0,,2009
525,762,2009-11-03,24.03,-138.44,0,0,,2009
526,763,2010-10-20,24.03,-138.44,0,0,,2010
527,764,2011-03-06,24.03,-138.44,0,0,,2011
528,765,2011-06-05,24.03,-138.44,0,0,,2011
529,766,2011-10-22,24.03,-138.44,0,0,,2011
530,767,2012-02-12,24.03,-138.44,0,0,,2012
531,768,2004-02-22,24.21,-149.32,0,0,,2004
532,769,2004-10-21,24.21,-149.32,0,0,,2004
533,770,2005-02-16,24.21,-149.32,0,0,,2005
534,771,2005-07-09,24.21,-149.32,0,0,,2005
535,772,2005-12-05,24.21,-149.32,0,0,,2005
536,773,2006-05-27,24.21,-149.32,0,0,,2006
537,774,2007-02-19,24.21,-149.32,0,0,,2007
538,775,2007-08-20,24.21,-149.32,0,0,,2007
539,776,2008-04-26,24.21,-149.32,0,0,,2008
540,777,2008-10-18,24.21,-149.32,0,0,,2008
541,778,2008-12-30,24.21,-149.32,0,0,,2008
542,779,2009-05-25,24.21,-149.32,0,0,,2009
543,780,2009-10-28,24.21,-149.32,0,0,,2009
544,781,2010-10-14,24.21,-149.32,0,0,,2010
545,782,2011-02-24,24.21,-149.32,0,0,,2011
546,783,2011-05-31,24.21,-149.32,0,0,,2011
547,784,2011-10-18,24.21,-149.32,0,0,,2011
548,785,2012-02-04,24.21,-149.32,0,0,,2012
549,786,2012-06-21,24.21,-149.32,0,0,,2012
550,787,2003-11-03,24.52,-148.47,0,0,,2003
551,788,2004-03-01,24.52,-148.47,0,0,,2004
552,789,2004-10-22,24.52,-148.47,0,0,,2004
553,790,2005-02-16,24.52,-148.47,0,0,,2005
554,791,2005-07-09,24.52,-148.47,0,0,,2005
555,792,2005-12-06,24.52,-148.47,0,0,,2005
556,793,2006-05-27,24.52,-148.47,0,0,,2006
557,794,2007-02-19,24.52,-148.47,0,0,,2007
558,795,2007-08-20,24.52,-148.47,0,0,,2007
559,796,2008-04-30,24.52,-148.47,0,0,,2008
560,797,2008-10-18,24.52,-148.47,0,0,,2008
561,798,2008-12-31,24.52,-148.47,0,0,,2008
562,799,2009-05-25,24.52,-148.47,0,0,,2009
563,800,2009-10-29,24.52,-148.47,0,0,,2009
564,801,2010-10-15,24.52,-148.47,0,0,,2010
565,802,2011-02-25,24.52,-148.47,0,0,,2011
566,803,2011-05-31,24.52,-148.47,0,0,,2011
567,804,2011-10-18,24.52,-148.47,0,0,,2011
568,805,2012-02-05,24.52,-148.47,0,0,,2012
569,806,2003-11-11,24.73,-139.58,0,0,,2003
570,807,2004-03-31,24.73,-139.58,0,0,,2004
571,808,2004-10-26,24.73,-139.58,0,0,,2004
572,809,2005-02-21,24.73,-139.58,0,0,,2005
573,810,2005-07-13,24.73,-139.58,0,0,,2005
574,811,2005-12-11,24.73,-139.58,0,0,,2005
575,812,2006-06-07,24.73,-139.58,0,0,,2006
576,813,2007-02-24,24.73,-139.58,0,0,,2007
577,814,2007-10-19,24.73,-139.58,0,0,,2007
578,815,2008-05-15,24.73,-139.58,0,0,,2008
579,816,2008-10-22,24.73,-139.58,0,0,,2008
580,817,2009-02-18,24.73,-139.58,0,0,,2009
581,818,2009-05-30,24.73,-139.58,0,0,,2009
582,819,2009-11-02,24.73,-139.58,0,0,,2009
583,820,2010-10-19,24.73,-139.58,0,0,,2010
584,821,2011-03-02,24.73,-139.58,0,0,,2011
585,822,2011-06-04,24.73,-139.58,0,0,,2011
586,823,2011-10-22,24.73,-139.58,0,0,,2011
587,824,2012-02-12,24.73,-139.58,0,0,,2012
588,825,2003-10-27,28.41,-140.21,0,0,,2003
589,826,2004-08-28,28.41,-140.21,0,0,,2004
590,827,2005-01-17,28.41,-140.21,0,0,,2005
591,828,2005-05-21,28.41,-140.21,0,0,,2005
592,829,2005-11-29,28.41,-140.21,0,0,,2005
593,830,2006-05-17,28.41,-140.21,0,0,,2006
594,831,2006-12-21,28.41,-140.21,0,0,,2006
595,832,2007-07-26,28.41,-140.21,0,0,,2007
596,833,2008-04-04,28.41,-140.21,0,0,,2008
597,834,2008-07-11,28.41,-140.21,0,0,,2008
598,835,2008-12-19,28.41,-140.21,0,0,,2008
599,836,2009-05-16,28.41,-140.21,0,0,,2009
600,837,2009-10-22,28.41,-140.21,0,0,,2009
601,838,2010-10-08,28.41,-140.21,0,0,,2010
602,839,2011-02-13,28.41,-140.21,0,0,,2011
603,840,2011-05-14,28.41,-140.21,0,0,,2011
604,841,2011-10-12,28.41,-140.21,0,0,,2011
605,842,2012-01-01,28.41,-140.21,0,0,,2012
606,843,2012-05-18,28.41,-140.21,0,0,,2012
607,844,2003-10-27,28.54,-140.09,0,0,,2003
608,845,2004-01-20,28.54,-140.09,0,0,,2004
609,846,2004-08-17,28.54,-140.09,0,0,,2004
610,847,2005-01-07,28.54,-140.09,0,0,,2005
611,848,2005-05-20,28.54,-140.09,0,0,,2005
612,849,2005-11-14,28.54,-140.09,0,0,,2005
613,850,2006-05-15,28.54,-140.09,0,0,,2006
614,851,2006-12-21,28.54,-140.09,0,0,,2006
615,852,2007-07-25,28.54,-140.09,0,0,,2007
616,853,2008-04-03,28.54,-140.09,0,0,,2008
617,854,2008-07-10,28.54,-140.09,0,0,,2008
618,855,2008-12-18,28.54,-140.09,0,0,,2008
619,856,2009-05-16,28.54,-140.09,0,0,,2009
620,857,2009-10-21,28.54,-140.09,0,0,,2009
621,858,2010-10-07,28.54,-140.09,0,0,,2010
622,859,2011-02-12,28.54,-140.09,0,0,,2011
623,860,2011-05-14,28.54,-140.09,0,0,,2011
624,861,2011-10-11,28.54,-140.09,0,0,,2011
625,862,2012-01-01,28.54,-140.09,0,0,,2012
626,863,2003-10-25,29.37,-139.91,0,0,,2003
627,864,2004-01-20,29.37,-139.91,0,0,,2004
628,865,2004-08-16,29.37,-139.91,0,0,,2004
629,866,2005-01-06,29.37,-139.91,0,0,,2005
630,867,2005-05-19,29.37,-139.91,0,0,,2005
631,868,2005-11-13,29.37,-139.91,0,0,,2005
632,869,2006-05-13,29.37,-139.91,0,0,,2006
633,870,2006-12-19,29.37,-139.91,0,0,,2006
634,871,2007-07-25,29.37,-139.91,0,0,,2007
635,872,2008-03-16,29.37,-139.91,0,0,,2008
636,873,2008-07-08,29.37,-139.91,0,0,,2008
637,874,2008-12-17,29.37,-139.91,0,0,,2008
638,875,2009-05-14,29.37,-139.91,0,0,,2009
639,876,2009-10-20,29.37,-139.91,0,0,,2009
640,877,2010-10-06,29.37,-139.91,0,0,,2010
641,878,2011-02-11,29.37,-139.91,0,0,,2011
642,879,2011-05-13,29.37,-139.91,0,0,,2011
643,880,2011-10-10,29.37,-139.91,0,0,,2011
644,881,2011-12-16,29.37,-139.91,0,0,,2011
645,882,2003-10-25,29.98,-140.0,0,0,,2003
646,883,2004-08-16,29.98,-140.0,0,0,,2004
647,884,2004-12-31,29.98,-140.0,0,0,,2004
648,885,2005-05-19,29.98,-140.0,0,0,,2005
649,886,2005-11-12,29.98,-140.0,0,0,,2005
650,887,2006-05-12,29.98,-140.0,0,0,,2006
651,888,2006-12-19,29.98,-140.0,0,0,,2006
652,889,2007-07-24,29.98,-140.0,0,0,,2007
653,890,2008-03-15,29.98,-140.0,0,0,,2008
654,891,2008-07-08,29.98,-140.0,0,0,,2008
655,892,2008-12-16,29.98,-140.0,0,0,,2008
656,893,2009-05-14,29.98,-140.0,0,0,,2009
657,894,2009-10-19,29.98,-140.0,0,0,,2009
658,895,2010-10-06,29.98,-140.0,0,0,,2010
659,896,2011-02-11,29.98,-140.0,0,0,,2011
660,897,2011-05-12,29.98,-140.0,0,0,,2011
661,898,2011-10-09,29.98,-140.0,0,0,,2011
662,899,2011-12-16,29.98,-140.0,0,0,,2011
663,900,2012-05-15,29.98,-140.0,0,0,,2012
664,901,2003-10-24,31.54,-143.82,0,0,,2003
665,902,2004-01-02,31.54,-143.82,0,0,,2004
666,903,2004-08-04,31.54,-143.82,0,0,,2004
667,904,2004-12-26,31.54,-143.82,0,0,,2004
668,905,2005-05-17,31.54,-143.82,0,0,,2005
669,906,2005-11-11,31.54,-143.82,0,0,,2005
670,907,2006-05-11,31.54,-143.82,0,0,,2006
671,908,2006-12-17,31.54,-143.82,0,0,,2006
672,909,2007-07-22,31.54,-143.82,0,0,,2007
673,910,2008-03-10,31.54,-143.82,0,0,,2008
674,911,2008-07-06,31.54,-143.82,0,0,,2008
675,912,2008-12-15,31.54,-143.82,0,0,,2008
676,913,2009-05-13,31.54,-143.82,0,0,,2009
677,914,2009-10-19,31.54,-143.82,0,0,,2009
678,915,2010-10-05,31.54,-143.82,0,0,,2010
679,916,2011-02-09,31.54,-143.82,0,0,,2011
680,917,2011-05-11,31.54,-143.82,0,0,,2011
681,918,2011-10-08,31.54,-143.82,0,0,,2011
682,919,2011-12-15,31.54,-143.82,0,0,,2011
683,920,2003-10-24,31.72,-144.77,0,0,,2003
684,921,2004-01-01,31.72,-144.77,0,0,,2004
685,922,2004-08-03,31.72,-144.77,0,0,,2004
686,923,2004-12-25,31.72,-144.77,0,0,,2004
687,924,2005-05-17,31.72,-144.77,0,0,,2005
688,925,2005-11-10,31.72,-144.77,0,0,,2005
689,926,2006-05-11,31.72,-144.77,0,0,,2006
690,927,2006-12-15,31.72,-144.77,0,0,,2006
691,928,2007-07-20,31.72,-144.77,0,0,,2007
692,929,2008-03-09,31.72,-144.77,0,0,,2008
693,930,2008-07-06,31.72,-144.77,0,0,,2008
694,931,2008-12-15,31.72,-144.77,0,0,,2008
695,932,2009-05-11,31.72,-144.77,0,0,,2009
696,933,2009-10-18,31.72,-144.77,0,0,,2009
697,934,2010-10-04,31.72,-144.77,0,0,,2010
698,935,2011-02-06,31.72,-144.77,0,0,,2011
699,936,2011-05-11,31.72,-144.77,0,0,,2011
700,937,2011-10-08,31.72,-144.77,0,0,,2011
701,938,2011-12-14,31.72,-144.77,0,0,,2011
702,939,2003-08-19,32.35,-155.1,0,0,,2003
703,940,2003-12-21,32.35,-155.1,0,0,,2003
704,941,2004-05-26,32.35,-155.1,0,0,,2004
705,942,2004-12-18,32.35,-155.1,0,0,,2004
706,943,2005-04-18,32.35,-155.1,0,0,,2005
707,944,2005-10-30,32.35,-155.1,0,0,,2005
708,945,2006-04-13,32.35,-155.1,0,0,,2006
709,946,2006-12-03,32.35,-155.1,0,0,,2006
710,947,2007-07-14,32.35,-155.1,0,0,,2007
711,948,2008-03-03,32.35,-155.1,0,0,,2008
712,949,2008-06-30,32.35,-155.1,0,0,,2008
713,950,2008-12-09,32.35,-155.1,0,0,,2008
714,951,2009-04-17,32.35,-155.1,0,0,,2009
715,952,2009-08-20,32.35,-155.1,0,0,,2009
716,953,2010-07-24,32.35,-155.1,0,0,,2010
717,954,2010-12-19,32.35,-155.1,0,0,,2010
718,955,2011-04-24,32.35,-155.1,0,0,,2011
719,956,2011-08-17,32.35,-155.1,0,0,,2011
720,957,2011-12-08,32.35,-155.1,0,0,,2011
721,958,2003-10-23,32.37,-146.51,0,0,,2003
722,959,2003-12-31,32.37,-146.51,0,0,,2003
723,960,2004-08-02,32.37,-146.51,0,0,,2004
724,961,2004-12-25,32.37,-146.51,0,0,,2004
725,962,2005-05-17,32.37,-146.51,0,0,,2005
726,963,2005-11-10,32.37,-146.51,0,0,,2005
727,964,2006-05-10,32.37,-146.51,0,0,,2006
728,965,2006-12-13,32.37,-146.51,0,0,,2006
729,966,2007-07-20,32.37,-146.51,0,0,,2007
730,967,2008-03-09,32.37,-146.51,0,0,,2008
731,968,2008-07-05,32.37,-146.51,0,0,,2008
732,969,2008-12-14,32.37,-146.51,0,0,,2008
733,970,2009-05-10,32.37,-146.51,0,0,,2009
734,971,2009-10-17,32.37,-146.51,0,0,,2009
735,972,2010-10-04,32.37,-146.51,0,0,,2010
736,973,2011-02-06,32.37,-146.51,0,0,,2011
737,974,2011-05-10,32.37,-146.51,0,0,,2011
738,975,2011-10-08,32.37,-146.51,0,0,,2011
739,976,2011-12-14,32.37,-146.51,0,0,,2011
740,977,2003-10-21,32.76,-150.21,0,0,,2003
741,978,2003-12-23,32.76,-150.21,0,0,,2003
742,979,2004-07-17,32.76,-150.21,0,0,,2004
743,980,2004-12-22,32.76,-150.21,0,0,,2004
744,981,2005-05-12,32.76,-150.21,0,0,,2005
745,982,2005-11-06,32.76,-150.21,0,0,,2005
746,983,2006-04-17,32.76,-150.21,0,0,,2006
747,984,2006-12-09,32.76,-150.21,0,0,,2006
748,985,2007-07-16,32.76,-150.21,0,0,,2007
749,986,2008-03-05,32.76,-150.21,0,0,,2008
750,987,2008-07-03,32.76,-150.21,0,0,,2008
751,988,2008-12-12,32.76,-150.21,0,0,,2008
752,989,2009-04-26,32.76,-150.21,0,0,,2009
753,990,2009-09-01,32.76,-150.21,0,0,,2009
754,991,2010-08-06,32.76,-150.21,0,0,,2010
755,992,2010-12-21,32.76,-150.21,0,0,,2010
756,993,2011-04-26,32.76,-150.21,0,0,,2011
757,994,2011-10-05,32.76,-150.21,0,0,,2011
758,995,2011-12-11,32.76,-150.21,0,0,,2011
759,996,2003-10-22,33.06,-148.13,0,0,,2003
760,997,2004-07-20,33.06,-148.13,0,0,,2004
761,998,2004-12-23,33.06,-148.13,0,0,,2004
762,999,2005-05-13,33.06,-148.13,0,0,,2005
763,1000,2005-11-08,33.06,-148.13,0,0,,2005
764,1001,2006-04-27,33.06,-148.13,0,0,,2006
765,1002,2006-12-11,33.06,-148.13,0,0,,2006
766,1003,2007-07-17,33.06,-148.13,0,0,,2007
767,1004,2008-03-07,33.06,-148.13,0,0,,2008
768,1005,2008-07-04,33.06,-148.13,0,0,,2008
769,1006,2008-12-13,33.06,-148.13,0,0,,2008
770,1007,2009-04-27,33.06,-148.13,0,0,,2009
771,1008,2009-10-16,33.06,-148.13,0,0,,2009
772,1009,2010-08-17,33.06,-148.13,0,0,,2010
773,1010,2011-01-04,33.06,-148.13,0,0,,2011
774,1011,2011-05-09,33.06,-148.13,0,0,,2011
775,1012,2011-10-06,33.06,-148.13,0,0,,2011
776,1013,2011-12-12,33.06,-148.13,0,0,,2011
777,1014,2012-04-27,33.06,-148.13,0,0,,2012
778,1015,2003-10-23,33.08,-147.02,0,0,,2003
779,1016,2003-12-26,33.08,-147.02,0,0,,2003
780,1017,2004-07-24,33.08,-147.02,0,0,,2004
781,1018,2004-12-24,33.08,-147.02,0,0,,2004
782,1019,2005-05-16,33.08,-147.02,0,0,,2005
783,1020,2005-11-09,33.08,-147.02,0,0,,2005
784,1021,2006-05-10,33.08,-147.02,0,0,,2006
785,1022,2006-12-13,33.08,-147.02,0,0,,2006
786,1023,2007-07-19,33.08,-147.02,0,0,,2007
787,1024,2008-03-09,33.08,-147.02,0,0,,2008
788,1025,2008-07-05,33.08,-147.02,0,0,,2008
789,1026,2008-12-14,33.08,-147.02,0,0,,2008
790,1027,2009-04-28,33.08,-147.02,0,0,,2009
791,1028,2009-10-17,33.08,-147.02,0,0,,2009
792,1029,2010-08-18,33.08,-147.02,0,0,,2010
793,1030,2011-02-06,33.08,-147.02,0,0,,2011
794,1031,2011-05-10,33.08,-147.02,0,0,,2011
795,1032,2011-10-07,33.08,-147.02,0,0,,2011
796,1033,2011-12-13,33.08,-147.02,0,0,,2011
797,1034,2003-12-20,33.1,-156.49,0,0,,2003
798,1035,2004-05-24,33.1,-156.49,0,0,,2004
799,1036,2004-12-16,33.1,-156.49,0,0,,2004
800,1037,2005-04-16,33.1,-156.49,0,0,,2005
801,1038,2005-10-28,33.1,-156.49,0,0,,2005
802,1039,2006-04-05,33.1,-156.49,0,0,,2006
803,1040,2006-12-02,33.1,-156.49,0,0,,2006
804,1041,2007-07-11,33.1,-156.49,0,0,,2007
805,1042,2008-02-29,33.1,-156.49,0,0,,2008
806,1043,2008-06-29,33.1,-156.49,0,0,,2008
807,1044,2008-12-08,33.1,-156.49,0,0,,2008
808,1045,2009-04-15,33.1,-156.49,0,0,,2009
809,1046,2009-08-18,33.1,-156.49,0,0,,2009
810,1047,2010-07-17,33.1,-156.49,0,0,,2010
811,1048,2010-12-13,33.1,-156.49,0,0,,2010
812,1049,2011-04-23,33.1,-156.49,0,0,,2011
813,1050,2011-08-08,33.1,-156.49,0,0,,2011
814,1051,2011-12-07,33.1,-156.49,0,0,,2011
815,1052,2012-04-22,33.1,-156.49,0,0,,2012
816,1053,2003-12-19,33.26,-156.98,0,0,,2003
817,1054,2004-05-24,33.26,-156.98,0,0,,2004
818,1055,2004-12-16,33.26,-156.98,0,0,,2004
819,1056,2005-04-15,33.26,-156.98,0,0,,2005
820,1057,2005-10-28,33.26,-156.98,0,0,,2005
821,1058,2006-04-05,33.26,-156.98,0,0,,2006
822,1059,2006-12-01,33.26,-156.98,0,0,,2006
823,1060,2007-07-11,33.26,-156.98,0,0,,2007
824,1061,2008-02-24,33.26,-156.98,0,0,,2008
825,1062,2008-06-28,33.26,-156.98,0,0,,2008
826,1063,2008-12-07,33.26,-156.98,0,0,,2008
827,1064,2009-04-15,33.26,-156.98,0,0,,2009
828,1065,2009-08-08,33.26,-156.98,0,0,,2009
829,1066,2010-07-17,33.26,-156.98,0,0,,2010
830,1067,2010-12-12,33.26,-156.98,0,0,,2010
831,1068,2011-04-22,33.26,-156.98,0,0,,2011
832,1069,2011-08-07,33.26,-156.98,0,0,,2011
833,1070,2011-12-06,33.26,-156.98,0,0,,2011
834,1071,2012-04-21,33.26,-156.98,0,0,,2012
835,1072,2003-10-20,33.35,-150.87,0,0,,2003
836,1073,2003-12-23,33.35,-150.87,0,0,,2003
837,1074,2004-07-17,33.35,-150.87,0,0,,2004
838,1075,2004-12-21,33.35,-150.87,0,0,,2004
839,1076,2005-05-12,33.35,-150.87,0,0,,2005
840,1077,2005-11-06,33.35,-150.87,0,0,,2005
841,1078,2006-04-16,33.35,-150.87,0,0,,2006
842,1079,2006-12-07,33.35,-150.87,0,0,,2006
843,1080,2007-07-16,33.35,-150.87,0,0,,2007
844,1081,2008-03-05,33.35,-150.87,0,0,,2008
845,1082,2008-07-02,33.35,-150.87,0,0,,2008
846,1083,2008-12-11,33.35,-150.87,0,0,,2008
847,1084,2009-04-26,33.35,-150.87,0,0,,2009
848,1085,2009-08-31,33.35,-150.87,0,0,,2009
849,1086,2010-08-04,33.35,-150.87,0,0,,2010
850,1087,2010-12-21,33.35,-150.87,0,0,,2010
851,1088,2011-04-26,33.35,-150.87,0,0,,2011
852,1089,2011-10-04,33.35,-150.87,0,0,,2011
853,1090,2011-12-11,33.35,-150.87,0,0,,2011
854,1091,2003-12-19,39.9,-157.2,0,0,,2003
855,1092,2004-05-23,39.9,-157.2,0,0,,2004
856,1093,2004-12-15,39.9,-157.2,0,0,,2004
857,1094,2005-04-13,39.9,-157.2,0,0,,2005
858,1095,2005-10-27,39.9,-157.2,0,0,,2005
859,1096,2006-04-04,39.9,-157.2,0,0,,2006
860,1097,2006-11-30,39.9,-157.2,0,0,,2006
861,1098,2007-02-24,39.9,-157.2,0,0,,2007
862,1099,2007-07-09,39.9,-157.2,0,0,,2007
863,1100,2008-06-28,39.9,-157.2,0,0,,2008
864,1101,2008-12-06,39.9,-157.2,0,0,,2008
865,1102,2009-04-14,39.9,-157.2,0,0,,2009
866,1103,2009-08-08,39.9,-157.2,0,0,,2009
867,1104,2010-07-16,39.9,-157.2,0,0,,2010
868,1105,2010-12-12,39.9,-157.2,0,0,,2010
869,1106,2011-04-22,39.9,-157.2,0,0,,2011
870,1107,2011-08-07,39.9,-157.2,0,0,,2011
871,1108,2011-12-06,39.9,-157.2,0,0,,2011
872,1109,2012-04-21,39.9,-157.2,0,0,,2012
873,1110,2003-12-17,2.19,-135.73,0,0,,2003
874,1111,2004-12-13,2.19,-135.73,0,0,,2004
875,1112,2005-04-06,2.19,-135.73,0,0,,2005
876,1113,2005-10-24,2.19,-135.73,0,0,,2005
877,1114,2006-03-31,2.19,-135.73,0,0,,2006
878,1115,2006-11-16,2.19,-135.73,0,0,,2006
879,1116,2007-07-07,2.19,-135.73,0,0,,2007
880,1117,2008-02-20,2.19,-135.73,0,0,,2008
881,1118,2008-06-25,2.19,-135.73,0,0,,2008
882,1119,2008-12-03,2.19,-135.73,0,0,,2008
883,1120,2009-04-05,2.19,-135.73,0,0,,2009
884,1121,2009-08-05,2.19,-135.73,0,0,,2009
885,1122,2010-07-13,2.19,-135.73,0,0,,2010
886,1123,2010-12-09,2.19,-135.73,0,0,,2010
887,1124,2011-04-19,2.19,-135.73,0,0,,2011
888,1125,2011-07-26,2.19,-135.73,0,0,,2011
889,1126,2011-12-03,2.19,-135.73,0,0,,2011
890,1127,2012-04-14,2.19,-135.73,0,0,,2012
891,1128,2004-12-04,14.12,-157.12,0,0,,2004
892,1129,2005-03-28,14.12,-157.12,0,0,,2005
893,1130,2005-09-07,14.12,-157.12,0,0,,2005
894,1131,2006-02-19,14.12,-157.12,0,0,,2006
895,1132,2006-10-26,14.12,-157.12,0,0,,2006
896,1133,2007-04-08,14.12,-157.12,0,0,,2007
897,1134,2007-12-10,14.12,-157.12,0,0,,2007
898,1135,2008-06-07,14.12,-157.12,0,0,,2008
899,1136,2008-11-13,14.12,-157.12,0,0,,2008
900,1137,2009-03-18,14.12,-157.12,0,0,,2009
901,1138,2009-07-07,14.12,-157.12,0,0,,2009
902,1139,2010-06-10,14.12,-157.12,0,0,,2010
903,1140,2010-11-19,14.12,-157.12,0,0,,2010
904,1141,2011-04-10,14.12,-157.12,0,0,,2011
905,1142,2011-07-17,14.12,-157.12,0,0,,2011
906,1143,2011-11-19,14.12,-157.12,0,0,,2011
907,1144,2012-04-03,14.12,-157.12,0,0,,2012
908,1145,2012-07-29,14.12,-157.12,0,0,,2012
909,1146,2004-12-03,15.25,-157.55,0,0,,2004
910,1147,2005-03-11,15.25,-157.55,0,0,,2005
911,1148,2005-09-05,15.25,-157.55,0,0,,2005
912,1149,2006-02-17,15.25,-157.55,0,0,,2006
913,1150,2006-10-24,15.25,-157.55,0,0,,2006
914,1151,2007-04-03,15.25,-157.55,0,0,,2007
915,1152,2007-12-07,15.25,-157.55,0,0,,2007
916,1153,2008-06-04,15.25,-157.55,0,0,,2008
917,1154,2008-11-12,15.25,-157.55,0,0,,2008
918,1155,2009-03-11,15.25,-157.55,0,0,,2009
919,1156,2009-07-06,15.25,-157.55,0,0,,2009
920,1157,2010-06-06,15.25,-157.55,0,0,,2010
921,1158,2010-11-17,15.25,-157.55,0,0,,2010
922,1159,2011-04-10,15.25,-157.55,0,0,,2011
923,1160,2011-07-17,15.25,-157.55,0,0,,2011
924,1161,2011-11-18,15.25,-157.55,0,0,,2011
925,1162,2012-04-02,15.25,-157.55,0,0,,2012
926,1163,2012-07-27,15.25,-157.55,0,0,,2012
927,1164,2004-04-21,16.88,-159.15,0,0,,2004
928,1165,2004-11-30,16.88,-159.15,0,0,,2004
929,1166,2005-03-09,16.88,-159.15,0,0,,2005
930,1167,2005-08-23,16.88,-159.15,0,0,,2005
931,1168,2006-02-12,16.88,-159.15,0,0,,2006
932,1169,2006-10-20,16.88,-159.15,0,0,,2006
933,1170,2007-03-29,16.88,-159.15,0,0,,2007
934,1171,2007-12-02,16.88,-159.15,0,0,,2007
935,1172,2008-06-01,16.88,-159.15,0,0,,2008
936,1173,2008-11-09,16.88,-159.15,0,0,,2008
937,1174,2009-03-08,16.88,-159.15,0,0,,2009
938,1175,2009-07-04,16.88,-159.15,0,0,,2009
939,1176,2010-06-02,16.88,-159.15,0,0,,2010
940,1177,2010-11-03,16.88,-159.15,0,0,,2010
941,1178,2011-04-02,16.88,-159.15,0,0,,2011
942,1179,2011-07-14,16.88,-159.15,0,0,,2011
943,1180,2011-11-04,16.88,-159.15,0,0,,2011
944,1181,2012-03-31,16.88,-159.15,0,0,,2012
945,1182,2003-11-18,19.51,-144.23,0,0,,2003
946,1183,2004-11-01,19.51,-144.23,0,0,,2004
947,1184,2005-02-28,19.51,-144.23,0,0,,2005
948,1185,2005-07-17,19.51,-144.23,0,0,,2005
949,1186,2005-12-18,19.51,-144.23,0,0,,2005
950,1187,2006-07-24,19.51,-144.23,0,0,,2006
951,1188,2007-03-04,19.51,-144.23,0,0,,2007
952,1189,2007-10-31,19.51,-144.23,0,0,,2007
953,1190,2008-05-20,19.51,-144.23,0,0,,2008
954,1191,2008-10-29,19.51,-144.23,0,0,,2008
955,1192,2009-02-28,19.51,-144.23,0,0,,2009
956,1193,2009-06-26,19.51,-144.23,0,0,,2009
957,1194,2009-11-08,19.51,-144.23,0,0,,2009
958,1195,2010-10-24,19.51,-144.23,0,0,,2010
959,1196,2011-03-11,19.51,-144.23,0,0,,2011
960,1197,2011-07-05,19.51,-144.23,0,0,,2011
961,1198,2011-10-26,19.51,-144.23,0,0,,2011
962,1199,2012-02-22,19.51,-144.23,0,0,,2012
963,1200,2004-04-06,19.8,-143.03,0,0,,2004
964,1201,2004-10-31,19.8,-143.03,0,0,,2004
965,1202,2005-02-26,19.8,-143.03,0,0,,2005
966,1203,2005-07-17,19.8,-143.03,0,0,,2005
967,1204,2005-12-15,19.8,-143.03,0,0,,2005
968,1205,2006-07-16,19.8,-143.03,0,0,,2006
969,1206,2007-03-02,19.8,-143.03,0,0,,2007
970,1207,2007-10-29,19.8,-143.03,0,0,,2007
971,1208,2008-05-18,19.8,-143.03,0,0,,2008
972,1209,2008-10-26,19.8,-143.03,0,0,,2008
973,1210,2009-02-22,19.8,-143.03,0,0,,2009
974,1211,2009-06-05,19.8,-143.03,0,0,,2009
975,1212,2009-11-06,19.8,-143.03,0,0,,2009
976,1213,2010-10-23,19.8,-143.03,0,0,,2010
977,1214,2011-03-09,19.8,-143.03,0,0,,2011
978,1215,2011-06-08,19.8,-143.03,0,0,,2011
979,1216,2011-10-25,19.8,-143.03,0,0,,2011
980,1217,2012-02-21,19.8,-143.03,0,0,,2012
981,1218,2004-04-20,19.95,-156.16,0,0,United States,2004
982,1219,2004-11-18,19.95,-156.16,0,0,United States,2004
983,1220,2005-03-06,19.95,-156.16,0,0,United States,2005
984,1221,2005-08-21,19.95,-156.16,0,0,United States,2005
985,1222,2005-12-25,19.95,-156.16,0,0,United States,2005
